file_path,ll_path,cve_id,vuln_type,source
snippet4\vulnerable\.rs\mod_v.rs,snippet4\vulnerable\.ll\mod_v.ll,CVE-2019-15545,unspecified,https://crates.io/crates/libp2p-core
snippet4\non-vulnerable\.rs\mod.rs,snippet4\non-vulnerable\.ll\mod.ll,CVE-2019-15545,unspecified,https://crates.io/crates/libp2p-core
snippet4\vulnerable\.rs\util_v.rs,snippet4\vulnerable\.ll\util_v.ll,CVE-2019-15552,unspecified,https://crates.io/crates/libflate
snippet4\non-vulnerable\.rs\util.rs,snippet4\non-vulnerable\.ll\util.ll,CVE-2019-15552,unspecified,https://crates.io/crates/libflate
snippet4\vulnerable\.rs\entropy_v.rs,snippet4\vulnerable\.ll\entropy_v.ll,CVE-2019-16138,unspecified,https://crates.io/crates/image
snippet4\vulnerable\.rs\transform_v.rs,snippet4\vulnerable\.ll\transform_v.ll,CVE-2019-16138,unspecified,https://crates.io/crates/image
snippet4\vulnerable\.rs\transform_v.rs,snippet4\vulnerable\.ll\transform_v.ll,CVE-2019-16138,unspecified,https://crates.io/crates/image
snippet4\non-vulnerable\.rs\entropy.rs,snippet4\non-vulnerable\.ll\entropy.ll,CVE-2019-16138,unspecified,https://crates.io/crates/image
snippet4\non-vulnerable\.rs\transform.rs,snippet4\non-vulnerable\.ll\transform.ll,CVE-2019-16138,unspecified,https://crates.io/crates/image
snippet4\non-vulnerable\.rs\header.rs,snippet4\non-vulnerable\.ll\header.ll,CVE-2019-16138,unspecified,https://crates.io/crates/image
snippet4\non-vulnerable\.rs\transform.rs,snippet4\non-vulnerable\.ll\transform.ll,CVE-2019-16138,unspecified,https://crates.io/crates/image
snippet4\vulnerable\.rs\buffer_v.rs,snippet4\vulnerable\.ll\buffer_v.ll,CVE-2019-16140,unspecified,https://crates.io/crates/chttp
snippet4\vulnerable\.rs\redirect_v.rs,snippet4\vulnerable\.ll\redirect_v.ll,CVE-2019-16140,unspecified,https://crates.io/crates/chttp
snippet4\non-vulnerable\.rs\buffer.rs,snippet4\non-vulnerable\.ll\buffer.ll,CVE-2019-16140,unspecified,https://crates.io/crates/chttp
snippet4\vulnerable\.rs\imp_std_v.rs,snippet4\vulnerable\.ll\imp_std_v.ll,CVE-2019-16141,unspecified,https://crates.io/crates/once_cell
snippet4\non-vulnerable\.rs\imp_std.rs,snippet4\non-vulnerable\.ll\imp_std.ll,CVE-2019-16141,unspecified,https://crates.io/crates/once_cell
snippet4\vulnerable\.rs\lib_v.rs,snippet4\vulnerable\.ll\lib_v.ll,RUSTSEC-2019-0024,unspecified,https://crates.io/crates/rustsec-example-crate
snippet4\non-vulnerable\.rs\lib.rs,snippet4\non-vulnerable\.ll\lib.ll,RUSTSEC-2019-0024,unspecified,https://crates.io/crates/rustsec-example-crate
snippet4\vulnerable\.rs\endian_scalar_v.rs,snippet4\vulnerable\.ll\endian_scalar_v.ll,CVE-2019-25004,unspecified,https://crates.io/crates/flatbuffers
snippet4\vulnerable\.rs\follow_v.rs,snippet4\vulnerable\.ll\follow_v.ll,CVE-2019-25004,unspecified,https://crates.io/crates/flatbuffers
snippet4\non-vulnerable\.rs\endian_scalar.rs,snippet4\non-vulnerable\.ll\endian_scalar.ll,CVE-2019-25004,unspecified,https://crates.io/crates/flatbuffers
snippet4\non-vulnerable\.rs\follow.rs,snippet4\non-vulnerable\.ll\follow.ll,CVE-2019-25004,unspecified,https://crates.io/crates/flatbuffers
snippet4\vulnerable\.rs\tests_v.rs,snippet4\vulnerable\.ll\tests_v.ll,CVE-2020-35859,unspecified,https://crates.io/crates/lucet-runtime-internals
snippet4\vulnerable\.rs\embed_ctx_v.rs,snippet4\vulnerable\.ll\embed_ctx_v.ll,CVE-2020-35859,unspecified,https://crates.io/crates/lucet-runtime-internals
snippet4\vulnerable\.rs\hostcall_macros_v.rs,snippet4\vulnerable\.ll\hostcall_macros_v.ll,CVE-2020-35859,unspecified,https://crates.io/crates/lucet-runtime-internals
snippet4\vulnerable\.rs\sparse_page_data_v.rs,snippet4\vulnerable\.ll\sparse_page_data_v.ll,CVE-2020-35859,unspecified,https://crates.io/crates/lucet-runtime-internals
snippet4\vulnerable\.rs\mod_v.rs,snippet4\vulnerable\.ll\mod_v.ll,CVE-2020-35859,unspecified,https://crates.io/crates/lucet-runtime-internals
snippet4\non-vulnerable\.rs\tests.rs,snippet4\non-vulnerable\.ll\tests.ll,CVE-2020-35859,unspecified,https://crates.io/crates/lucet-runtime-internals
snippet4\non-vulnerable\.rs\embed_ctx.rs,snippet4\non-vulnerable\.ll\embed_ctx.ll,CVE-2020-35859,unspecified,https://crates.io/crates/lucet-runtime-internals
snippet4\non-vulnerable\.rs\hostcall_macros.rs,snippet4\non-vulnerable\.ll\hostcall_macros.ll,CVE-2020-35859,unspecified,https://crates.io/crates/lucet-runtime-internals
snippet4\non-vulnerable\.rs\sparse_page_data.rs,snippet4\non-vulnerable\.ll\sparse_page_data.ll,CVE-2020-35859,unspecified,https://crates.io/crates/lucet-runtime-internals
snippet4\non-vulnerable\.rs\mod.rs,snippet4\non-vulnerable\.ll\mod.ll,CVE-2020-35859,unspecified,https://crates.io/crates/lucet-runtime-internals
snippet4\vulnerable\.rs\cell_v.rs,snippet4\vulnerable\.ll\cell_v.ll,CVE-2020-35863,unspecified,https://crates.io/crates/hyper
snippet4\vulnerable\.rs\vec_map_v.rs,snippet4\vulnerable\.ll\vec_map_v.ll,CVE-2020-35863,unspecified,https://crates.io/crates/hyper
snippet4\vulnerable\.rs\mod_v.rs,snippet4\vulnerable\.ll\mod_v.ll,CVE-2020-35863,unspecified,https://crates.io/crates/hyper
snippet4\vulnerable\.rs\endian_scalar_v.rs,snippet4\vulnerable\.ll\endian_scalar_v.ll,CVE-2020-35864,unspecified,https://crates.io/crates/flatbuffers
snippet4\vulnerable\.rs\follow_v.rs,snippet4\vulnerable\.ll\follow_v.ll,CVE-2020-35864,unspecified,https://crates.io/crates/flatbuffers
snippet4\non-vulnerable\.rs\follow.rs,snippet4\non-vulnerable\.ll\follow.ll,CVE-2020-35864,unspecified,https://crates.io/crates/flatbuffers
snippet4\vulnerable\.rs\ext_v.rs,snippet4\vulnerable\.ll\ext_v.ll,CVE-2020-35882,unspecified,https://crates.io/crates/rocket
snippet4\vulnerable\.rs\info_kind_v.rs,snippet4\vulnerable\.ll\info_kind_v.ll,CVE-2020-35882,unspecified,https://crates.io/crates/rocket
snippet4\non-vulnerable\.rs\ext.rs,snippet4\non-vulnerable\.ll\ext.ll,CVE-2020-35882,unspecified,https://crates.io/crates/rocket
snippet4\non-vulnerable\.rs\info_kind.rs,snippet4\non-vulnerable\.ll\info_kind.ll,CVE-2020-35882,unspecified,https://crates.io/crates/rocket
snippet4\vulnerable\.rs\pixel_v.rs,snippet4\vulnerable\.ll\pixel_v.ll,CVE-2020-25016,unspecified,https://crates.io/crates/rgb
snippet4\non-vulnerable\.rs\pixel.rs,snippet4\non-vulnerable\.ll\pixel.ll,CVE-2020-25016,unspecified,https://crates.io/crates/rgb
snippet4\vulnerable\.rs\err_v.rs,snippet4\vulnerable\.ll\err_v.ll,CVE-2020-15254,unspecified,https://crates.io/crates/crossbeam-channel
snippet4\non-vulnerable\.rs\err.rs,snippet4\non-vulnerable\.ll\err.ll,CVE-2020-15254,unspecified,https://crates.io/crates/crossbeam-channel
snippet4\vulnerable\.rs\random_v.rs,snippet4\vulnerable\.ll\random_v.ll,CVE-2020-35905,unspecified,https://crates.io/crates/futures-util
snippet4\vulnerable\.rs\window_v.rs,snippet4\vulnerable\.ll\window_v.ll,CVE-2020-35905,unspecified,https://crates.io/crates/futures-util
snippet4\non-vulnerable\.rs\random.rs,snippet4\non-vulnerable\.ll\random.ll,CVE-2020-35905,unspecified,https://crates.io/crates/futures-util
snippet4\non-vulnerable\.rs\fns.rs,snippet4\non-vulnerable\.ll\fns.ll,CVE-2020-35905,unspecified,https://crates.io/crates/futures-util
snippet4\non-vulnerable\.rs\window.rs,snippet4\non-vulnerable\.ll\window.ll,CVE-2020-35905,unspecified,https://crates.io/crates/futures-util
snippet4\vulnerable\.rs\random_v.rs,snippet4\vulnerable\.ll\random_v.ll,CVE-2020-35908,unspecified,https://crates.io/crates/futures-util
snippet4\vulnerable\.rs\window_v.rs,snippet4\vulnerable\.ll\window_v.ll,CVE-2020-35908,unspecified,https://crates.io/crates/futures-util
snippet4\non-vulnerable\.rs\random.rs,snippet4\non-vulnerable\.ll\random.ll,CVE-2020-35908,unspecified,https://crates.io/crates/futures-util
snippet4\non-vulnerable\.rs\window.rs,snippet4\non-vulnerable\.ll\window.ll,CVE-2020-35908,unspecified,https://crates.io/crates/futures-util
snippet4\vulnerable\.rs\macros_v.rs,snippet4\vulnerable\.ll\macros_v.ll,CVE-2020-35917,unspecified,https://crates.io/crates/pyo3
snippet4\vulnerable\.rs\intrcheck_v.rs,snippet4\vulnerable\.ll\intrcheck_v.ll,CVE-2020-35917,unspecified,https://crates.io/crates/pyo3
snippet4\vulnerable\.rs\pyarena_v.rs,snippet4\vulnerable\.ll\pyarena_v.ll,CVE-2020-35917,unspecified,https://crates.io/crates/pyo3
snippet4\vulnerable\.rs\pydebug_v.rs,snippet4\vulnerable\.ll\pydebug_v.ll,CVE-2020-35917,unspecified,https://crates.io/crates/pyo3
snippet4\vulnerable\.rs\typeslots_v.rs,snippet4\vulnerable\.ll\typeslots_v.ll,CVE-2020-35917,unspecified,https://crates.io/crates/pyo3
snippet4\vulnerable\.rs\internal_tricks_v.rs,snippet4\vulnerable\.ll\internal_tricks_v.ll,CVE-2020-35917,unspecified,https://crates.io/crates/pyo3
snippet4\non-vulnerable\.rs\macros.rs,snippet4\non-vulnerable\.ll\macros.ll,CVE-2020-35917,unspecified,https://crates.io/crates/pyo3
snippet4\non-vulnerable\.rs\intrcheck.rs,snippet4\non-vulnerable\.ll\intrcheck.ll,CVE-2020-35917,unspecified,https://crates.io/crates/pyo3
snippet4\non-vulnerable\.rs\pyarena.rs,snippet4\non-vulnerable\.ll\pyarena.ll,CVE-2020-35917,unspecified,https://crates.io/crates/pyo3
snippet4\non-vulnerable\.rs\pydebug.rs,snippet4\non-vulnerable\.ll\pydebug.ll,CVE-2020-35917,unspecified,https://crates.io/crates/pyo3
snippet4\non-vulnerable\.rs\typeslots.rs,snippet4\non-vulnerable\.ll\typeslots.ll,CVE-2020-35917,unspecified,https://crates.io/crates/pyo3
snippet4\non-vulnerable\.rs\internal_tricks.rs,snippet4\non-vulnerable\.ll\internal_tricks.ll,CVE-2020-35917,unspecified,https://crates.io/crates/pyo3
snippet4\vulnerable\.rs\interest_v.rs,snippet4\vulnerable\.ll\interest_v.ll,CVE-2020-35922,unspecified,https://crates.io/crates/mio
snippet4\vulnerable\.rs\net_v.rs,snippet4\vulnerable\.ll\net_v.ll,CVE-2020-35922,unspecified,https://crates.io/crates/mio
snippet4\vulnerable\.rs\mod_v.rs,snippet4\vulnerable\.ll\mod_v.ll,CVE-2020-35922,unspecified,https://crates.io/crates/mio
snippet4\vulnerable\.rs\waker_v.rs,snippet4\vulnerable\.ll\waker_v.ll,CVE-2020-35922,unspecified,https://crates.io/crates/mio
snippet4\non-vulnerable\.rs\interest.rs,snippet4\non-vulnerable\.ll\interest.ll,CVE-2020-35922,unspecified,https://crates.io/crates/mio
snippet4\non-vulnerable\.rs\mod.rs,snippet4\non-vulnerable\.ll\mod.ll,CVE-2020-35922,unspecified,https://crates.io/crates/mio
snippet4\non-vulnerable\.rs\waker.rs,snippet4\non-vulnerable\.ll\waker.ll,CVE-2020-35922,unspecified,https://crates.io/crates/mio
snippet4\vulnerable\.rs\ref_cnt_v.rs,snippet4\vulnerable\.ll\ref_cnt_v.ll,CVE-2020-35711,unspecified,https://crates.io/crates/arc-swap
snippet4\non-vulnerable\.rs\ref_cnt.rs,snippet4\non-vulnerable\.ll\ref_cnt.ll,CVE-2020-35711,unspecified,https://crates.io/crates/arc-swap
snippet4\vulnerable\.rs\sync_v.rs,snippet4\vulnerable\.ll\sync_v.ll,CVE-2020-36204,unspecified,https://crates.io/crates/im
snippet4\vulnerable\.rs\test_v.rs,snippet4\vulnerable\.ll\test_v.ll,CVE-2020-36204,unspecified,https://crates.io/crates/im
snippet4\vulnerable\.rs\util_v.rs,snippet4\vulnerable\.ll\util_v.ll,CVE-2020-36204,unspecified,https://crates.io/crates/im
snippet4\non-vulnerable\.rs\sync.rs,snippet4\non-vulnerable\.ll\sync.ll,CVE-2020-36204,unspecified,https://crates.io/crates/im
snippet4\non-vulnerable\.rs\error.rs,snippet4\non-vulnerable\.ll\error.ll,CVE-2021-38189,unspecified,https://crates.io/crates/lettre
snippet4\vulnerable\.rs\scalar_v.rs,snippet4\vulnerable\.ll\scalar_v.ll,CVE-2021-38190,unspecified,https://crates.io/crates/nalgebra
snippet4\non-vulnerable\.rs\helper.rs,snippet4\non-vulnerable\.ll\helper.ll,CVE-2021-38190,unspecified,https://crates.io/crates/nalgebra
snippet4\non-vulnerable\.rs\scalar.rs,snippet4\non-vulnerable\.ll\scalar.ll,CVE-2021-38190,unspecified,https://crates.io/crates/nalgebra
snippet4\non-vulnerable\.rs\mod.rs,snippet4\non-vulnerable\.ll\mod.ll,CVE-2021-38190,unspecified,https://crates.io/crates/nalgebra
snippet4\vulnerable\.rs\ready_v.rs,snippet4\vulnerable\.ll\ready_v.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\async_seek_v.rs,snippet4\vulnerable\.ll\async_seek_v.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\async_write_v.rs,snippet4\vulnerable\.ll\async_write_v.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\atomic_ptr_v.rs,snippet4\vulnerable\.ll\atomic_ptr_v.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\atomic_u16_v.rs,snippet4\vulnerable\.ll\atomic_u16_v.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\atomic_u32_v.rs,snippet4\vulnerable\.ll\atomic_u32_v.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\atomic_u8_v.rs,snippet4\vulnerable\.ll\atomic_u8_v.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\atomic_usize_v.rs,snippet4\vulnerable\.ll\atomic_usize_v.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\mutex_v.rs,snippet4\vulnerable\.ll\mutex_v.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\unsafe_cell_v.rs,snippet4\vulnerable\.ll\unsafe_cell_v.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\loom_v.rs,snippet4\vulnerable\.ll\loom_v.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\ready_v.rs,snippet4\vulnerable\.ll\ready_v.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\thread_local_v.rs,snippet4\vulnerable\.ll\thread_local_v.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\kill_v.rs,snippet4\vulnerable\.ll\kill_v.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\reusable_box_v.rs,snippet4\vulnerable\.ll\reusable_box_v.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\test_sleep_v.rs,snippet4\vulnerable\.ll\test_sleep_v.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\bit_v.rs,snippet4\vulnerable\.ll\bit_v.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\error_v.rs,snippet4\vulnerable\.ll\error_v.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\pad_v.rs,snippet4\vulnerable\.ll\pad_v.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\rand_v.rs,snippet4\vulnerable\.ll\rand_v.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\wake_v.rs,snippet4\vulnerable\.ll\wake_v.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\ready.rs,snippet4\non-vulnerable\.ll\ready.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\async_seek.rs,snippet4\non-vulnerable\.ll\async_seek.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\async_write.rs,snippet4\non-vulnerable\.ll\async_write.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\atomic_ptr.rs,snippet4\non-vulnerable\.ll\atomic_ptr.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\atomic_u16.rs,snippet4\non-vulnerable\.ll\atomic_u16.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\atomic_u32.rs,snippet4\non-vulnerable\.ll\atomic_u32.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\atomic_u8.rs,snippet4\non-vulnerable\.ll\atomic_u8.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\atomic_usize.rs,snippet4\non-vulnerable\.ll\atomic_usize.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\mutex.rs,snippet4\non-vulnerable\.ll\mutex.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\unsafe_cell.rs,snippet4\non-vulnerable\.ll\unsafe_cell.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\loom.rs,snippet4\non-vulnerable\.ll\loom.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\ready.rs,snippet4\non-vulnerable\.ll\ready.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\thread_local.rs,snippet4\non-vulnerable\.ll\thread_local.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\kill.rs,snippet4\non-vulnerable\.ll\kill.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\orphan.rs,snippet4\non-vulnerable\.ll\orphan.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\reusable_box.rs,snippet4\non-vulnerable\.ll\reusable_box.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\test_sleep.rs,snippet4\non-vulnerable\.ll\test_sleep.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\bit.rs,snippet4\non-vulnerable\.ll\bit.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\error.rs,snippet4\non-vulnerable\.ll\error.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\pad.rs,snippet4\non-vulnerable\.ll\pad.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\rand.rs,snippet4\non-vulnerable\.ll\rand.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\wake.rs,snippet4\non-vulnerable\.ll\wake.ll,CVE-2021-38191,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\chacha_v.rs,snippet4\vulnerable\.ll\chacha_v.ll,CVE-2021-45705,unspecified,https://crates.io/crates/nanorand
snippet4\non-vulnerable\.rs\chacha.rs,snippet4\non-vulnerable\.ll\chacha.ll,CVE-2021-45705,unspecified,https://crates.io/crates/nanorand
snippet4\non-vulnerable\.rs\mod.rs,snippet4\non-vulnerable\.ll\mod.ll,CVE-2021-45705,unspecified,https://crates.io/crates/nanorand
snippet4\non-vulnerable\.rs\linux.rs,snippet4\non-vulnerable\.ll\linux.ll,CVE-2021-45705,unspecified,https://crates.io/crates/nanorand
snippet4\non-vulnerable\.rs\windows.rs,snippet4\non-vulnerable\.ll\windows.ll,CVE-2021-45705,unspecified,https://crates.io/crates/nanorand
snippet4\vulnerable\.rs\macros_v.rs,snippet4\vulnerable\.ll\macros_v.ll,CVE-2021-45707,unspecified,https://crates.io/crates/nix
snippet4\vulnerable\.rs\mod_v.rs,snippet4\vulnerable\.ll\mod_v.ll,CVE-2021-45707,unspecified,https://crates.io/crates/nix
snippet4\non-vulnerable\.rs\macros.rs,snippet4\non-vulnerable\.ll\macros.ll,CVE-2021-45707,unspecified,https://crates.io/crates/nix
snippet4\non-vulnerable\.rs\mod.rs,snippet4\non-vulnerable\.ll\mod.ll,CVE-2021-45707,unspecified,https://crates.io/crates/nix
snippet4\vulnerable\.rs\cmp_v.rs,snippet4\vulnerable\.ll\cmp_v.ll,CVE-2021-43620,unspecified,https://crates.io/crates/fruity
snippet4\vulnerable\.rs\macros_v.rs,snippet4\vulnerable\.ll\macros_v.ll,CVE-2021-43620,unspecified,https://crates.io/crates/fruity
snippet4\vulnerable\.rs\bool_v.rs,snippet4\vulnerable\.ll\bool_v.ll,CVE-2021-43620,unspecified,https://crates.io/crates/fruity
snippet4\vulnerable\.rs\macros_v.rs,snippet4\vulnerable\.ll\macros_v.ll,CVE-2021-43620,unspecified,https://crates.io/crates/fruity
snippet4\non-vulnerable\.rs\mod.rs,snippet4\non-vulnerable\.ll\mod.ll,CVE-2021-43620,unspecified,https://crates.io/crates/fruity
snippet4\non-vulnerable\.rs\utf16.rs,snippet4\non-vulnerable\.ll\utf16.ll,CVE-2021-43620,unspecified,https://crates.io/crates/fruity
snippet4\non-vulnerable\.rs\mod.rs,snippet4\non-vulnerable\.ll\mod.ll,CVE-2021-43620,unspecified,https://crates.io/crates/fruity
snippet4\non-vulnerable\.rs\version.rs,snippet4\non-vulnerable\.ll\version.ll,CVE-2021-43620,unspecified,https://crates.io/crates/fruity
snippet4\non-vulnerable\.rs\four_char_code.rs,snippet4\non-vulnerable\.ll\four_char_code.ll,CVE-2021-43620,unspecified,https://crates.io/crates/fruity
snippet4\non-vulnerable\.rs\macros.rs,snippet4\non-vulnerable\.ll\macros.ll,CVE-2021-43620,unspecified,https://crates.io/crates/fruity
snippet4\non-vulnerable\.rs\bridge.rs,snippet4\non-vulnerable\.ll\bridge.ll,CVE-2021-43620,unspecified,https://crates.io/crates/fruity
snippet4\non-vulnerable\.rs\cmp.rs,snippet4\non-vulnerable\.ll\cmp.ll,CVE-2021-43620,unspecified,https://crates.io/crates/fruity
snippet4\non-vulnerable\.rs\cg_float.rs,snippet4\non-vulnerable\.ll\cg_float.ll,CVE-2021-43620,unspecified,https://crates.io/crates/fruity
snippet4\non-vulnerable\.rs\data_storage.rs,snippet4\non-vulnerable\.ll\data_storage.ll,CVE-2021-43620,unspecified,https://crates.io/crates/fruity
snippet4\non-vulnerable\.rs\return_id.rs,snippet4\non-vulnerable\.ll\return_id.ll,CVE-2021-43620,unspecified,https://crates.io/crates/fruity
snippet4\non-vulnerable\.rs\send_mode.rs,snippet4\non-vulnerable\.ll\send_mode.ll,CVE-2021-43620,unspecified,https://crates.io/crates/fruity
snippet4\non-vulnerable\.rs\transaction_id.rs,snippet4\non-vulnerable\.ll\transaction_id.ll,CVE-2021-43620,unspecified,https://crates.io/crates/fruity
snippet4\non-vulnerable\.rs\autorelease_frequency.rs,snippet4\non-vulnerable\.ll\autorelease_frequency.ll,CVE-2021-43620,unspecified,https://crates.io/crates/fruity
snippet4\non-vulnerable\.rs\qos.rs,snippet4\non-vulnerable\.ll\qos.ll,CVE-2021-43620,unspecified,https://crates.io/crates/fruity
snippet4\non-vulnerable\.rs\attr.rs,snippet4\non-vulnerable\.ll\attr.ll,CVE-2021-43620,unspecified,https://crates.io/crates/fruity
